message_id,message_type,date_utc_offset,forwarded,photo_assets,photo_count,missing_asset_count,source_channel,text_sha256,text_excerpt,content_type,book_assignment,include_in_book,useful,classification_confidence,remedy_focus,canonical_remedy,remedy_slug,canonical_card_message_id,duplicate_of_message_id,source_file,source_anchor
"message312","default","30.01.2025 16:35:00 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","31bb2cd00e111e5f743dfb657a73842d33628138ffc61fc2839c2565a7e4f13e","УРОВНИ ЗДОРОВЬЯ. Есть любопытная мысль у Витулкоса, основателя современной школы гомеопатии: Он подчеркивает, что эффект нашей работы, т.е. скорость исцеления - зависит не от препарата, а от скорости реакции организма. А это зависит от ""уровня здоровья"". И исходя из этого, мы определяем дозу, и категорию препарата. ВЫДЕЛЯЕТСЯ 4 УРОВНЯ ГЛУБИНЫ РАБОТЫ: 1. Корр","deep_alchemical","book_04","yes","yes","medium","mention_only","Opium; Lachesis; Pulsatilla; Aurum metallicum; Silicea; Alumina; Thuja; Camphora; Aconitum; Medorrhinum; Anacardium","opium; lachesis; pulsatilla; aurum-metallicum; silicea; alumina; thuja; camphora; silicea; alumina; thuja; camphora; aurum-metallicum; aconitum; medorrhinum; anacardium","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message312"
"message-110","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-110"
"message313","default","31.01.2025 01:59:20 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","1abc168e3d5d8aa2ca5bbc7488fbb39a401dd25410d69643f262532e94db6e9a","БИЗНЕС-СОПРОВОЖДЕНИЕ Формат работы. Гомеопатия - важный инструмент в нашей работы, но не единственный. Чаще всего ко мне начинают обращаться с темой денег или бизнеса. В этой работе 5 этапов. Этап 1. АНАЛИЗ СИТУАЦИИ: Он дает понимание, что происходит, что делать, рекомендации и план работы. - Есть 2 варианта: 1) Экспресс-диагностика (бесплатно, заочная расст","deep_alchemical","book_04","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message313"
"message-111","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-111"
"message314","default","01.02.2025 15:12:31 UTC-05:00","no","photos/photo_198@01-02-2025_15-12-31.jpg","1","0","Психогомеопатия: Алхимия души.","6fa6dcd8e35fdbe96a470cd9312f889f2d60f58b28ad45ad6dc0a0200cf0b20e","Гомеопатия психики - это довольно масштабная работа. Это не про то, чтобы принять таблетку и снять душевную боль. Нет, отнюдь нет. Это пересборка психических процессов. 1. Мы раскладываем психическое устройства человека по его ключевым внутренним конфликтам. 2. Каждый внутренний конфликт имеет несколько стадий роста: стрессы в младенчестве, детстве и т.д. В ","subpersonality","book_03","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message314"
"message-112","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-112"
"message315","default","02.02.2025 11:47:49 UTC-05:00","no","photos/photo_199@02-02-2025_11-47-49.jpg","1","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","empty_or_media","empty_or_media","no","no","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message315"
"message316","default","02.02.2025 17:19:23 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","bb919e2abc1e1a3b2bc6a5bc3cba5c38d081c7bbbdb208cb975effb7e8eb24e8","УРОВНИ РАБОТЫ С СИМПТОМОМ На примере темы проблемы кожи, чувство стыда и неуверенности. В основе лежит классификация Витулкаса. * Уровень 1. Регулировка реакции, эмоциональных стрессов, телесных зажимов. - Базовая гомеопатия. Мы убираем симптомы экспресс-препаратами, поддерживающие личность. * Уровень 2. Работа с психикой, с психосоматикой (аллергия, проблем","deep_alchemical","book_04","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message316"
"message-113","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-113"
"message317","default","03.02.2025 14:32:41 UTC-05:00","no","photos/photo_200@03-02-2025_14-32-41.jpg","1","0","Психогомеопатия: Алхимия души.","23eb6d1ecdcfd0e98c9eabb9b5dad635e6c22971aa067fd616a5eb4bea5ced08","CARBO ANIMALIS Интересный препарат, который наполняет именно животной силой упругости, проявленности. Это препарат возрождения. ОСНОВА: Сожженые кости животных, животный уголь. Символизирует процессы разрушения на уровне фундамента организма - кости. И выход из глубоких разрушений. УРОВЕНЬ РАБОТЫ: - 3й, структура личности, - 4й, кармические и родовые истории","remedy_card","book_02","yes","yes","high","full_card","Carbo Animalis","carbo-animalis","message317","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message317"
